category,usable_name,merchant_id,business_url,merchant_summary,extracted_products,product_type,revenue_model,operational_model,sales_channel,customer_type
Senior Care,Paul Provider,acct_1OdXqbDuIVWS28V8,http://www.generationscubed.com,Generations Cubed is a senior care marketplace that promotes independent living for older adults by facilitating episodic care through a network of volunteers and paid service providers.,"[""episodic care for daily activities such as technology assistance, doctor’s visits, conversations""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2C"",""B2B""]"
Senior Care,abiRiver Consulting,acct_1QK3EuR8vmuQRwa2,https://abiriver.com/,"abiRiver Consulting is a service-focused company assisting clients with downsizing, move management, aging in place, and real estate services. They offer comprehensive solutions to streamline the process of transitioning to a new home or managing life changes associated with moving or aging.","[""Downsizing"",""Move Management"",""Real Estate"",""Aging in Place""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Senior Care,L&G - Inspired Villages Group Ltd,acct_1QjMiuCRnvrjMhqX,http://inspiredvillages.co.uk,"Inspired Villages offers luxury retirement living facilities, including retirement homes and communities across the UK. They focus on health, happiness, and wellbeing, providing beautifully designed properties and on-site amenities tailored for seniors.","[""Retirement properties for sale"",""Retirement properties for rent"",""Senior living communities"",""Wellness spaces""]","[""Physical"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Senior Care,www.sonriseassistedliving.com,acct_1QpHBZE90q081IFp,http://www.sonriseassistedliving.com,"SonRise Assisted Living & Health Foundation Inc. provides a compassionate, faith-based home for seniors to receive exceptional care in a safe and supportive environment. They offer services that promote emotional, physical, social, and spiritual well-being, with involvement opportunities for volunteers and donations.","[""assisted living"",""health and wellness programs"",""specialized support""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online"",""Physical""]","[""B2C""]"
Senior Care,www.care.com,acct_1TEhLjLSPOaw0QkD,https://care.com/p/ituk1/sc,"Itu K. offers senior care services including companionship, errands, meal preparation, mobility assistance, and transportation, directly to clients.","[""Senior care services"",""Companionship"",""Errands"",""Meal preparation"",""Mobility assistance"",""Transportation""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Senior Care,Kickstarte,acct_1TEluD4pxZYd5EeE,http://www.seniorsevolve.com,"SENIORS EVOLVE LLC offers compassionate senior care service to families in Houston, focusing on personalized and community-centered care.","[""in-home care services"",""Companion Care"",""transportation services"",""personal care services"",""Medication Reminders"",""Hospice Support"",""Overnight Care"",""Executive Travel Companion care"",""Medical Foster Placement"",""Care Home Support""]","[""Services""]","[""One-Time"",""Usage-Based Billing""]","[""Direct""]","[""Online""]","[""B2C""]"
Shipping Services,Best Transport and Carrier Services Inc,acct_1Qhe63R05U8kQoGI,https://xj11qm-i1.myshopify.com/,"Best Transport and Carrier Services Inc offers a range of transport and carrier services related to road taxes, licenses, and insurance solutions.","[""2290 (Road taxes ) 2024-2025"",""Ifta License 2025"",""Ifta Tax Return 1Q/2025"",""Insurance app"",""IRP New app"",""IRP Renewal App 2025"",""IRP Transfer Application"",""Kentucky License""]","[""Digital"",""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Shipping Services,cocolis.fr,acct_1TDjIbDMxfjzl4eJ,https://cocolis.fr/profile/public/1048762,Cocolis is a practical and economical transport platform that facilitates the shipping of parcels for both individuals and businesses. It connects carriers with customers in need of shipping services.,"[""Parcel shipping services""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2B"",""B2C""]"
Shipping Services,The Central Office,acct_1TJMEZL4ZuNP97sF,http://tcomontgomery.com,null,"[""Fingerprinting"",""Computer Rental"",""Document Scanning"",""Office Supplies"",""Passport Photos"",""Promotional Products"",""Notary Public"",""Packing and Shipping Services"",""Mailbox Rental"",""Document Shredding"",""Copying Services""]","[""Services"",""Physical""]","[""One-Time""]","[""Direct""]","[""Physical"",""Online""]","[""B2B"",""B2C""]"
Shipping Services,Ship Mates LLC,acct_1TMcI2PyYvUmCbDD,http://www.shipmatesut.com,"Ship Mates LLC is your local UPS Authorized Shipping Outlet and drop-off location. They provide packing, shipping, printing, and various business services to residents and businesses in Marriott Slaterville, UT.","[""Copying Services"",""Large Format Printing"",""Document Scanning"",""Document Shredding"",""Fax Services"",""Notary Public"",""Shipping Services""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Physical"",""Online""]","[""B2B"",""B2C""]"
Shipping Services,cocolis.fr,acct_1TP73nD9uulHyv14,https://cocolis.fr/profile/public/1064690,"Cocolis is a practical and economical transport platform that facilitates the shipping of parcels, providing solutions for both carriers and individuals.","[""Parcel Shipping""]","[""Services""]","[""One-Time""]","[""Marketplace""]","[""Online""]","[""B2B"",""B2C""]"
Shipping Services,The UPS Store 506,acct_1TPRlDHeadV8NJw1,https://theupsstore.ca/506,null,"[""Business Address Ship"",""Import \u0026 Export"",""Copy Services"",""Fax Services"",""Scan Services"",""Shred Services"",""Lamination Services""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Shipping Services,mailcopypl,acct_1TPrWDLBU5IoNzAb,http://mailcopyplus.net,"Mail Copy Plus is an independently owned and operated packing, shipping, printing and business services center located in Winter Springs, FL.","[""Mailbox Rental"",""Notary Public"",""Digital Mailboxes"",""Copying Services"",""Shipping Services"",""Document Shredding"",""Passport Photos"",""Digital Fingerprinting""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Shipping Services,Express Pack N Ship,acct_1TQ6JGLOgDUtobyZ,http://www.expresspacknship.com,"Express Pack N Ship is a local resource for packing, shipping, printing, and business service needs in Hudson Falls, NY.","[""Shipping"",""Copying Services"",""Document Scanning"",""Graphic Design"",""Print \u0026 Document Services""]","[""Services"",""Digital""]",null,"[""Direct""]","[""Online"",""Physical""]","[""B2B"",""B2C""]"
Social Services,The Clothes Closet and Food Pantry,acct_15h3bPAPZZDaakzP,http://www.ccfpop.org,"The Clothes Closet and Food Pantry focuses on supporting those in need within Clay County by providing food and clothing services to local individuals and families. They operate both as a food pantry and a clothing resource, relying on donations and volunteers to facilitate their offerings.","[""Food donations"",""Clothing donations"",""Volunteer services""]","[""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Physical"",""Online""]","[""B2C""]"
Social Services,Big Click Syndicate LLC,acct_19i1AcE7RyFswVeE,http://churchbutler.com/,"Church Butler offers unlimited access to a library of professionally-designed social media content specifically tailored for churches, along with scheduling and email follow-up services.","[""Social media content library"",""Social media scheduler"",""Email follow-up sequences"",""Graphic design services""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Social Services,danhirsh,acct_1APa89HsRIHlnIIQ,https://linkedin.com/in/danielhirsh,"LinkedIn is a professional networking platform that enables users to manage their professional identity and connect with others. Users can access knowledge, insights, and professional opportunities through the platform.","[""Professional networking services""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Social Services,"CENTER FOR FAMILY SERVICES OF PALM BEACH COUNTY, INC.",acct_1CiRihKuEw8i4jVf,http://ctrfam.org,"Center for Family Services of Palm Beach County, Inc. (CFSPBC) is a non-profit social service organization whose goal is to strengthen individuals and families through mental health services and education. Since 1961, CFSPBC has been expanding its services in order to meet the ever-changing and growing needs of the community with resources and social service programs.","[""Mental Health Counseling"",""Employee Assistance Program"",""Parenting Program"",""Behavioral Health Services""]","[""Services""]","[""One-Time"",""Usage-Based Billing""]","[""Direct""]","[""Online""]","[""B2C""]"
Social Services,Lucanina,acct_1DjYfyHgXFrsi2Bu,https://linkedin.com/in/davidmacquart/details/experience/,"LinkedIn is a professional networking service that helps individuals manage their professional identity and connect with a vast network of professionals. Through its platform, users can build and engage with their professional network, accessing valuable knowledge and insights.","[""Professional networking services""]","[""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Social Services,Jobcarry.com,acct_1EFSDBBguCXVEv9O,http://linkedin.com/in/flrngel,"LinkedIn is a professional networking platform that helps users manage their professional identity, build connections, engage with their network, and access knowledge and opportunities.","[""Professional networking services"",""Identity management services""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Social Services,Freelance,acct_1FvRQIAT7J56O82E,https://linkedin.com/in/joconstantz/,"LinkedIn is a professional networking platform that allows users to manage their professional identity, build and engage with their professional network, and access knowledge, insights, and opportunities.","[""Professional networking services"",""Career development resources""]","[""Digital"",""Services""]","[""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Social Services,Mi Amore Incorporated,acct_1GYyTnBS0cySUhdJ,http://mi-amore.org/,"Mi-Amore is a community service organization founded by military veterans Suzanne and Jeff Carson, dedicated to helping families who battle food insecurity in Winthrop. They recover food and provide essential services to families in need.","[""Food recovery services"",""Emergency services""]","[""Services""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Social Services,BIBILEN KS,acct_1GfL4xGpfwSP4xqE,https://kizlarsoruyor.com/,"Kızlar Soruyor is an interactive platform where both girls and boys can answer questions on various topics such as relationships, astrology, travel, and technology. Users can explore popular discussions, participate in surveys, and consult with experts for personal advice.","[""Community discussions"",""Surveys"",""Expert consultations"",""Polls""]","[""Services""]",null,null,"[""Online""]","[""B2C""]"
Social Services,instagram.com,acct_1GjRaQCgDJKJiBwD,http://instagram.com/teatalkwithkayy,إنستغرام is a social media platform that allows users to share photos and videos. Customers can access it online through a mobile app or web browser.,"[""Social media platform""]","[""Digital""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
Software Development,Installatron,8IOcBrSEZsYj339FkQt7Q1vHY2SEtpRb,http://installatron.com/,Installatron is a one-click web application installer that provides tools for managing web applications effortlessly and securely.,"[""Web application management software"",""One-click installer for web applications"",""Application monitoring tools"",""Backup and restore solutions"",""Security risk alerts"",""Version control"",""Plugin management""]","[""Services"",""Digital""]","[""Subscription""]","[""Direct"",""SaaS Platform""]","[""Online""]","[""B2B"",""B2C""]"
Software Development,hanchorllc.com,acct_15ix4NJZl39yxA45,http://hanchorllc.com/,"Santa Barbara App Development specializes in creating mobile and web applications for various clients, focusing on user-friendly solutions for businesses like Ablitt's Fine Cleaners and EZ Golf League. They offer a service for building apps tailored to customer needs and accessibility.","[""App Development Services"",""Mobile Applications"",""Web Applications""]","[""Digital"",""Services""]","[""One-Time"",""Subscription""]","[""Direct""]","[""Online""]","[""B2B"",""B2C""]"
Software Development,diskcatalogmaker.com,acct_16xT2IFWkuVY7htC,https://diskcatalogmaker.com/,"FUJIWARA SOFTWARE offers DiskCatalogMaker, a disk management tool for Mac that enables users to catalog disks and folders efficiently. Customers can purchase licenses online or download a trial version.","[""DiskCatalogMaker""]","[""Digital""]","[""One-Time""]","[""Direct""]","[""Online""]","[""B2C""]"
